Produto,Preco,Site,Dia,Mes,Ano
"Régua em Poliestireno 30 cm Académie, Tilibra, 288772 - 1 un",Mais vendido,Amazon,3,8,2023
"Apontador com Depósito, Faber-Castell, SM/125TZF, Cores Pastel Sotidas",Mais vendido,Amazon,3,8,2023
Borracha Clic Eraser Transparente Azul,"R$7
59",Amazon,3,8,2023
"Tombow Borracha PE 3,6 V 700 mAh Mono PP PVC 11 g","R$15
85",Amazon,3,8,2023
Borracha branca escolar Record 20 B0101004-0 Mercur S A UN 1," 1,90",Kalunga,3,8,2023
Borracha branca escolar record 40 pull pack B01010301008 Mer," 2,50",Kalunga,3,8,2023
Borracha ponteira branca pull pack B01010301014 Mercur S A B," 2,60",Kalunga,3,8,2023
Borracha branca escolar Record 60 B01010301042 Mercur S A BT," 3,20",Kalunga,3,8,2023
"Borracha branca oval B01010301035 Mercur S A BT 2 UN
(5)
De:"," 4,00",Kalunga,3,8,2023
"Borracha branca Delta B01010301039 Mercur S A BT 2 UN
(4)
R$"," 4,90",Kalunga,3,8,2023
Borracha branca e azul oval Pull Pack B01010301036 Mercur S ," 4,90",Kalunga,3,8,2023
Borracha branca e rosa oval Pull Pack B01010301034 Mercur S ," 4,90",Kalunga,3,8,2023
Borracha plástica TR rosa/branca B01010101027 Mercur S A BT ," 5,30",Kalunga,3,8,2023
"Borracha técnica branca pequena SOFT-P Trident BT 1 UN
(0)
R"," 5,50",Kalunga,3,8,2023
"Borracha técnica branca grande SOFT-G Trident BT 1 UN
(5)
R$"," 7,60",Kalunga,3,8,2023
"Borracha ponteira branca B2102007 Mercur S A PO 50 UN
(5)
R$","17,80",Kalunga,3,8,2023
Borracha branca escolar Record 40 B0101005-01 Mercur S A CX ,"24,60",Kalunga,3,8,2023
Borracha branca escolar Record 60 B0101006-01 Mercur S A CX ,"27,80",Kalunga,3,8,2023
"Borracha Branca BIC Branca com Cinta Plástica Laranja, Atóxi","54,90",Kalunga,3,8,2023
Borracha Branca Mercur Record 20,"R$1
99",Amazon,4,8,2023
Borracha Oval Color - Mercur,"R$1
99",Amazon,4,8,2023
"Lápis Preto Sextavado com Borracha N.2 West Village Branco Tilibra, 1 Unidade","R$8
73",Amazon,4,8,2023
"Régua, Acrimet, Poliestireno, Transparente, 15 cm, Unidade","R$2
23",Amazon,4,8,2023
Borracha Branca Oval Mercur,"R$2
42",Amazon,4,8,2023
Limpador Multiuso Bactericida PROAUTO 200 ml,"R$22
22",Amazon,4,8,2023
"Borracha Branca Macia, Mercur, Record 40, 3 unidades",Escolha da Amazon,Amazon,4,8,2023
Borracha Mercur Record 40 Color Branca/Lilás/Azul Pack com 3 Unidades B01010301059 28189,"R$2
52",Amazon,4,8,2023
Borracha Cartela Com 2Un Branca Soft,"R$2
63",Amazon,4,8,2023
Borracha Dust Free Pequena Branca - Faber Castell,"R$2
70",Amazon,4,8,2023
"Borracha Ponteira, Mercur, B01010301014, Branca, Blister com 6 Unidades","R$2
80",Amazon,4,8,2023
Borracha Branca Pequena Capa em Tons Pasteis Ref.7024MAR Faber-Castell,"R$11
20",Amazon,4,8,2023
Borracha Faber Castell FC Max Rosa,"R$10
47",Amazon,4,8,2023
BORRACHA BRANCA DECORADA STAR WARS TRIS,"R$2
90",Amazon,4,8,2023
Corretivo Líquido Ecolutions 18ml água Bic,"R$2
95",Amazon,4,8,2023
"Borracha Pequena Comum Faber Castell, Multicor","R$9
55",Amazon,4,8,2023
"Borracha Branca, Mercur, Record 60, Blister com 3, B01010301042","R$3
20",Amazon,4,8,2023
"Borracha Branca, Mercur, Record 20, 2 Unidades","R$3
99",Amazon,4,8,2023
Borracha Retangular Bicolor VA Prima Mercur,"R$3
99",Amazon,4,8,2023
BORRACHA DUST FREE BRANCA MÉDIA 60X20MM FABER CASTELL FABER CASTELL,"R$4
70",Amazon,4,8,2023
Borracha Mercur Flash Branca/Rosa Pull Pack B01010301054 26409,"R$4
26",Amazon,4,8,2023
Borracha Hi-Polymer Soft 1 unid - Pentel,"R$17
90",Amazon,4,8,2023
"Borracha Branca Pequena com Cinta Plástica, Faber-Castell, FC Max, OF/7024N, Caixa com 24 Unidades","R$62
40",Amazon,4,8,2023
"Borracha Grande com Cinta Plástica, Faber-Castell, FC Max, SM/107012, 56mm, Branca",Mais vendido,Amazon,4,8,2023
"Borracha Super Soft 24 Unidades, Faber-Castell, Preto","R$117
13",Amazon,4,8,2023
"Borracha Colorida, Mercur, Tr Graffi, Preta, Com Capa, Blister com 2","R$6
99",Amazon,4,8,2023
"Régua, Trident, OP-10, Branco, 10 cm","R$4
78",Amazon,4,8,2023
"Borracha Colorida, Mercur, Nº 2, Prima, Blister com 3","R$4
99",Amazon,4,8,2023
"Borracha Tk Plástico, Branco, Grande, Faber-Castell","R$5
95",Amazon,4,8,2023
"Borracha, Mercur, B01010301010, Clean, Pull Pack, Verde","R$4
90",Amazon,4,8,2023
"Borracha B20 GD, Staedtler, 526 B20 02, Rasoplast","R$20
65",Amazon,4,8,2023
Borracha Stabilo Legend Grande 1198 1198,"R$4
90",Amazon,4,8,2023
"Borracha Escolar Spot Color CIS, Blister com 2 unidades, Multicor",Mais vendido,Amazon,4,8,2023
Borracha Cake TRIS com Cheirinho (Roxa),"R$5
40",Amazon,4,8,2023
Borracha Branca Record Mercur,"R$5
50",Amazon,4,8,2023
Borracha Faber Castell Super Soft Preta,"R$11
63",Amazon,4,8,2023
"Borracha Tk Plástico, Multicor/Neon, Pequeno, Faber-Castell","R$5
00",Amazon,4,8,2023
"Borracha Colorida Mercur, Pacote com 2 unidades, B01010301005, Branco","R$5
49",Amazon,4,8,2023
"Borracha, Trident, Soft-Pb, Branca, Pequena","R$5
50",Amazon,4,8,2023
"Régua, Trident, TR-10, Incolor, 10 cm","R$5
68",Amazon,4,8,2023
"Borracha Dust Free, Faber-Castell, SM/187129, Branca",Mais vendido,Amazon,4,8,2023
"Régua em Poliestireno 30 cm Académie, Tilibra, 288772 - 1 un",Mais vendido,Amazon,4,8,2023
Borracha Clic Eraser Transparente Azul,"R$7
59",Amazon,4,8,2023
Sifao Sanf. Arruela Plast.73Cm Branco,"R$35
99",Amazon,4,8,2023
"Tombow Borracha PE 3,6 V 700 mAh Mono PP PVC 11 g","R$15
85",Amazon,4,8,2023
Borracha branca escolar Record 20 B0101004-0 Mercur S A UN 1," 1,90",Kalunga,4,8,2023
Borracha branca escolar record 40 pull pack B01010301008 Mer," 2,50",Kalunga,4,8,2023
Borracha ponteira branca pull pack B01010301014 Mercur S A B," 2,60",Kalunga,4,8,2023
Borracha branca escolar Record 60 B01010301042 Mercur S A BT," 3,20",Kalunga,4,8,2023
"Borracha branca oval B01010301035 Mercur S A BT 2 UN
(5)
De:"," 4,00",Kalunga,4,8,2023
"Borracha branca Delta B01010301039 Mercur S A BT 2 UN
(4)
R$"," 4,90",Kalunga,4,8,2023
Borracha branca e azul oval Pull Pack B01010301036 Mercur S ," 4,90",Kalunga,4,8,2023
Borracha branca e rosa oval Pull Pack B01010301034 Mercur S ," 4,90",Kalunga,4,8,2023
Borracha plástica TR rosa/branca B01010101027 Mercur S A BT ," 5,30",Kalunga,4,8,2023
"Borracha técnica branca pequena SOFT-P Trident BT 1 UN
(0)
R"," 5,50",Kalunga,4,8,2023
"Borracha técnica branca grande SOFT-G Trident BT 1 UN
(5)
R$"," 7,60",Kalunga,4,8,2023
"Borracha ponteira branca B2102007 Mercur S A PO 50 UN
(5)
R$","17,80",Kalunga,4,8,2023
Borracha branca escolar Record 40 B0101005-01 Mercur S A CX ,"24,60",Kalunga,4,8,2023
Borracha branca escolar Record 60 B0101006-01 Mercur S A CX ,"27,80",Kalunga,4,8,2023
"Borracha Branca BIC Branca com Cinta Plástica Laranja, Atóxi","54,90",Kalunga,4,8,2023
